2024-07-25 11:07:01,509 INFO  : <GetAccountLookupRequest><POSID>11</POSID><APPID>01</APPID><CCTID>01</CCTID><ADSDKSpecVer>6.14.8</ADSDKSpecVer><SessionId>50</SessionId><HeaderMessage/><MessageLine1/><MessageLine2/><LookUpFlag>11</LookUpFlag><LookupType>AC</LookupType><TokenValidateFlag>Y</TokenValidateFlag><LookupPhone/><LookupSSN/><LookupZIP/><ProcessorToken>O1Y8eX+BMs2yRwwuTtW7wbQX+m2LLdNuOPGfid2qsTqE3Ov7Zr0cjcXFNebHFiJU</ProcessorToken><LookupAccount/><IDData/><DateOfBirth/><SubTransType>69</SubTransType><OrigTransactionIdentifier/><TransactionDate>07252024</TransactionDate><TransactionTime>110700</TransactionTime><ShowResponse>0</ShowResponse><SubCardType/><LanguageIndicator>00</LanguageIndicator><ClerkID>001039151</ClerkID><TimeOut>240</TimeOut></GetAccountLookupRequest>
2024-07-25 11:09:29,681 INFO  : <GetAccountLookupRequest><POSID>11</POSID><APPID>01</APPID><CCTID>01</CCTID><ADSDKSpecVer>6.14.8</ADSDKSpecVer><SessionId>50</SessionId><HeaderMessage/><MessageLine1/><MessageLine2/><LookUpFlag>11</LookUpFlag><LookupType>AC</LookupType><TokenValidateFlag>Y</TokenValidateFlag><LookupPhone/><LookupSSN/><LookupZIP/><ProcessorToken>O1Y8eX+BMs2yRwwuTtW7wbQX+m2LLdNuOPGfid2qsTqE3Ov7Zr0cjcXFNebHFiJU</ProcessorToken><LookupAccount/><IDData/><DateOfBirth/><SubTransType>69</SubTransType><OrigTransactionIdentifier/><TransactionDate>07252024</TransactionDate><TransactionTime>110928</TransactionTime><ShowResponse>0</ShowResponse><SubCardType/><LanguageIndicator>00</LanguageIndicator><ClerkID>001039151</ClerkID><TimeOut>240</TimeOut></GetAccountLookupRequest>
2024-07-25 11:09:34,692 INFO  : <GetAccountLookupResponse><CCTID>01</CCTID><ResponseCode>20006</ResponseCode><POSID>11</POSID><Header/><LookupType>AC</LookupType><ProcessorResponseCode/><APPID>01</APPID><TransactionIdentifier>291242070608295410</TransactionIdentifier><ResponseText>PROCESSORDECLINED</ResponseText></GetAccountLookupResponse>
2024-07-25 11:09:35,492 INFO  : <TransRequest><POSID>985</POSID><APPID>01</APPID><CCTID>01</CCTID><ADSDKSpecVer>6.14.8</ADSDKSpecVer><SessionId>123456</SessionId><CardPresent/><PurchaserPresent>Y</PurchaserPresent><KeyedEntryAVSFlag>N</KeyedEntryAVSFlag><GiftPurchaseAuthIndicator>N</GiftPurchaseAuthIndicator><ProcessingMode>0</ProcessingMode><CashBackFlag>1</CashBackFlag><TransAmountDetails><CashBackAmount>10.90</CashBackAmount><TenderAmount>49.80</TenderAmount><TransactionTotal>60.70</TransactionTotal><TaxAmount>.00</TaxAmount></TransAmountDetails><TransactionType>36</TransactionType><InvoiceNumber>0725242345008711093</InvoiceNumber><ReferenceNumber>78</ReferenceNumber><ReceiptNumber>78</ReceiptNumber><ClerkID>108488</ClerkID><CurrencyCode>840</CurrencyCode><TransactionDate>07252024</TransactionDate><TransactionTime>110934</TransactionTime><TipEligible>0</TipEligible><AmountNoBar>1</AmountNoBar><SignatureFlag>N</SignatureFlag><OrigAurusPayTicketNum/><OrigTransactionIdentifier/><PartialAllowed>0</PartialAllowed><ShowResponse>0</ShowResponse><ECommerceIndicator>N</ECommerceIndicator><POSType>1</POSType><BillingAddress><BillingZip>49544</BillingZip></BillingAddress><CheckInfo><CheckEntryMode>S</CheckEntryMode><DriverLicenseEntryMode>M</DriverLicenseEntryMode><DriverLicenseData>11112222</DriverLicenseData><DriverLicenseState>TX</DriverLicenseState><FullMICR>t031100649t222670173768870o2233</FullMICR><CheckType>P</CheckType></CheckInfo></TransRequest>
2024-07-25 11:09:39,344 INFO  : <TransResponse><CCTID>01</CCTID><POSID>985</POSID><APPID>01</APPID><TransDetailsData><TransDetailData><CardNumber/><TotalApprovedAmount>60.70</TotalApprovedAmount><EMVDataInTLVFormat>CHKTID%7E1001%1ECHKMID%7E36070004</EMVDataInTLVFormat><EBTType/><CardIdentifier/><ProcessorToken/><ProcessorMerchantId>36070004</ProcessorMerchantId><TransactionSequenceNumber>000004</TransactionSequenceNumber><CardToken/><LanguageIndicator>00</LanguageIndicator><DCCDetails><DCCMinorUnits/><DCCMarginRatePercent/><DCCAlphaCurrencyCode/><DCCExchRateSrcName/><DCCOffered>0</DCCOffered><DCCResponseCode/><DCCValidHours/><DCCExchRateSrcTime/><DCCCurrencyCode/></DCCDetails><CardType>CHK</CardType><TransactionIdentifier>191242070608968424</TransactionIdentifier><CardExpiryDate/><PartialApprovedFlag>N</PartialApprovedFlag><TransactionTypeCode>91</TransactionTypeCode><CheckInfo><ReturnCheckNote>MaximumFeeAllowedbyStateLaw</ReturnCheckNote><CheckTraceId>1400040000000004001260</CheckTraceId><CheckNumber>2233</CheckNumber><ReturnCheckFee>25.00</ReturnCheckFee></CheckInfo><FallbackIndicator>0</FallbackIndicator><CardEntryMode>S</CardEntryMode><TipAmount>0.00</TipAmount><CustomerName/><TransactionDate>07252024</TransactionDate><CashBackAmount>10.90</CashBackAmount><AddressVerification/><ResponseCode>00000</ResponseCode><ReceiptToken/><BalanceAmount>0.00</BalanceAmount><CheckClearingStatus>1</CheckClearingStatus><ReferenceNumber/><GiftCardTypePassCode/><LangIndicator>00</LangIndicator><EMVFlag>0</EMVFlag><SignatureReceiptFlag>0</SignatureReceiptFlag><ECOMMInfo><OneOrderToken/></ECOMMInfo><ApprovalCode>001122</ApprovalCode><TransactionAmount>60.70</TransactionAmount><TransactionTime>014129</TransactionTime><LoyaltyInfo></LoyaltyInfo><ProcessorResponseCode>95</ProcessorResponseCode><EMVData/><VoidData/><AuthorizedAmount>60.70</AuthorizedAmount><ResponseText>APPROVAL</ResponseText></TransDetailData></TransDetailsData><BatchNumber>207001</BatchNumber><AurusPayTicketNum>124207060896843617</AurusPayTicketNum></TransResponse>
2024-07-25 11:09:39,377 INFO  : <SignatureRequest><POSID>7</POSID><APPID>01</APPID><CCTID>01</CCTID><ADSDKSpecVer>6.14.8</ADSDKSpecVer><SessionId>51</SessionId><TransactionIdentifier>191242070608968424</TransactionIdentifier><SignUploadFlag>Y</SignUploadFlag><SignatureData/><HeaderLine>PleaseSign</HeaderLine><CustomDisplay1>Pleasesign&amp;selectACCEPT.</CustomDisplay1><CustomDisplay2/><SignatureType>02</SignatureType><ECAFlag>1</ECAFlag><ButtonMsg><ButtonSizeFlag>00</ButtonSizeFlag><Button1Text>Accept</Button1Text><Button2Text>Refuse</Button2Text><Button3Text>Clear</Button3Text></ButtonMsg><ListData><Paragraph>Iauthorizethischeckfor$118.77.Ifthecheckisnotvalid,Iacceptareturnfeeof$25.00byelectronicfundtransfersordraftsfrommyaccount.</Paragraph></ListData></SignatureRequest>
2024-07-25 11:09:48,815 INFO  : <SignatureResponse><CCTID>01</CCTID><SignatureData>3033352c3130332c305e3033352c3130332c305e3033352c3130332c305e3033372c3130322c305e3034302c3130312c305e3034352c3130302c305e3035302c3130302c305e3035372c3130302c305e3036362c3130312c305e3037332c3130322c305e3038322c3130342c305e3039312c3130352c305e3130302c3130362c305e3131302c3130362c305e3131382c3130362c305e3132342c3130362c305e3132382c3130352c305e3132392c3130352c305e3133302c3130352c305e3132392c3130352c305e3132362c3130352c305e3132302c3130352c305e3131322c3130352c305e3130332c3130342c305e3039322c3130332c305e3038322c3130322c305e3037312c3130312c305e3036312c3039392c305e3035312c3039382c305e3034342c3039372c305e3033372c3039362c305e3033322c3039352c305e3033302c3039352c305e3032392c3039352c305e3032392c3039352c305e3033302c3039352c305e3033332c3039352c305e3034302c3039352c305e3034392c3039362c305e3035382c3039362c305e3037302c3039362c305e3037392c3039362c305e3038392c3039352c305e3039382c3039342c305e3130372c3039342c305e3131362c3039352c305e3132352c3039372c305e3133332c3039382c305e3134312c3130302c305e3134382c3130312c305e3135352c3130312c305e3136312c3130312c305e3136352c3130312c305e3136382c3130302c305e3137302c3130302c305e3137312c3039392c305e3137312c3039392c305e3137312c3130302c305e3136392c3130302c305e3136352c3130322c305e3136302c3130332c305e3135322c3130332c305e3134352c3130332c305e3133372c3130322c305e3133302c3130302c305e3132332c3039382c305e3131372c3039362c305e3131332c3039342c305e3131302c3039322c305e3130382c3039302c305e3130372c3038392c305e3130372c3038382c305e3130382c3038382c305e3130392c3038372c305e3131322c3038372c305e3131362c3038372c305e3132312c3038372c305e3132372c3038392c305e3133332c3039302c305e3133362c3039322c305e3133382c3039332c305e3133392c3039332c305e3133392c3039342c305e3133392c3039352c305e3133372c3039362c305e3133342c3039382c305e3132392c3130302c305e3132332c3130312c305e3131372c3130322c305e3131322c3130312c305e3130372c3039392c305e3130372c3039392c315e</SignatureData><ResponseCode>00000</ResponseCode><POSID>7</POSID><APPID>01</APPID><TransactionIdentifier>192242070609941698</TransactionIdentifier><ResponseText>APPROVED</ResponseText><SignatureType>02</SignatureType><ButtonReturn>1</ButtonReturn><SessionId/></SignatureResponse>
2024-07-25 11:09:48,833 INFO  : <CloseTransactionRequest><POSID>01</POSID><APPID>02</APPID><CCTID>01</CCTID><ClerkID>111</ClerkID><CloseReasonCode>TRANSACTION_COMPLETE</CloseReasonCode><ADSDKSpecVer>6.10</ADSDKSpecVer><SessionId>12345</SessionId><OrigAurusPayTicketNum/><OrigTransactionIdentifier/><InvoiceNumber/><TransactionDate>10182023</TransactionDate><TransactionTime>025101</TransactionTime><ECOMMInfo><MerchantIdentifier>111111111111</MerchantIdentifier><StoreId>11111</StoreId><TerminalId>11111111</TerminalId></ECOMMInfo><EndWIC>0</EndWIC><ProcessingMode>0</ProcessingMode><LanguageIndicator/></CloseTransactionRequest>
2024-07-25 11:09:48,839 INFO  : <CloseTransactionRequest><POSID>01</POSID><APPID>02</APPID><CCTID>01</CCTID><ClerkID>111</ClerkID><CloseReasonCode>TRANSACTION_COMPLETE</CloseReasonCode><ADSDKSpecVer>6.10</ADSDKSpecVer><SessionId>12345</SessionId><OrigAurusPayTicketNum/><OrigTransactionIdentifier/><InvoiceNumber/><TransactionDate>10182023</TransactionDate><TransactionTime>025101</TransactionTime><ECOMMInfo><MerchantIdentifier>111111111111</MerchantIdentifier><StoreId>11111</StoreId><TerminalId>11111111</TerminalId></ECOMMInfo><EndWIC>0</EndWIC><ProcessingMode>0</ProcessingMode><LanguageIndicator/></CloseTransactionRequest>
2024-07-25 11:11:38,824 INFO  : <GetAccountLookupRequest><POSID>11</POSID><APPID>01</APPID><CCTID>01</CCTID><ADSDKSpecVer>6.14.8</ADSDKSpecVer><SessionId>50</SessionId><HeaderMessage/><MessageLine1/><MessageLine2/><LookUpFlag>11</LookUpFlag><LookupType>AC</LookupType><TokenValidateFlag>Y</TokenValidateFlag><LookupPhone/><LookupSSN/><LookupZIP/><ProcessorToken>O1Y8eX+BMs2yRwwuTtW7wbQX+m2LLdNuOPGfid2qsTqE3Ov7Zr0cjcXFNebHFiJU</ProcessorToken><LookupAccount/><IDData/><DateOfBirth/><SubTransType>69</SubTransType><OrigTransactionIdentifier/><TransactionDate>07252024</TransactionDate><TransactionTime>111137</TransactionTime><ShowResponse>0</ShowResponse><SubCardType/><LanguageIndicator>00</LanguageIndicator><ClerkID>001039151</ClerkID><TimeOut>240</TimeOut></GetAccountLookupRequest>
2024-07-25 11:11:43,143 INFO  : <GetAccountLookupResponse><CCTID>01</CCTID><ResponseCode>00000</ResponseCode><AccountAttributes><Account><CardNumber>603537XXXXXX2249</CardNumber><CurrentMinAmountDue>0.00</CurrentMinAmountDue><ExpiryDate>1249</ExpiryDate><BalanceAmount>0.00</BalanceAmount><CardIdentifier>2000000000033550</CardIdentifier><FirstName>KAREN</FirstName><ZipCode>19014</ZipCode><StateCode>PA</StateCode><City>ASTON</City><SubCardType>PLC</SubCardType><CardToken>603537XXXXXX2249</CardToken><AddressLine1>1327CHERRYTREERD</AddressLine1><HomePhone>3025299153</HomePhone><CardType>PLC</CardType><LastName>ROYAL</LastName><AnnualPercentRate>30.24</AnnualPercentRate><LastPaymentAmount>0.00</LastPaymentAmount><CRMToken>8920000010000108825</CRMToken><OpenToBuy>3000.00</OpenToBuy><ODT>08172022</ODT></Account></AccountAttributes><POSID>11</POSID><Header/><LookupType>AC</LookupType><ProcessorResponseCode/><APPID>01</APPID><TransactionIdentifier>192242070621343451</TransactionIdentifier><ResponseText>APPROVAL</ResponseText></GetAccountLookupResponse>
2024-07-25 11:11:43,905 INFO  : <CloseTransactionRequest><POSID>01</POSID><APPID>02</APPID><CCTID>01</CCTID><ClerkID>111</ClerkID><CloseReasonCode>TRANSACTION_COMPLETE</CloseReasonCode><ADSDKSpecVer>6.10</ADSDKSpecVer><SessionId>12345</SessionId><OrigAurusPayTicketNum/><OrigTransactionIdentifier/><InvoiceNumber/><TransactionDate>10182023</TransactionDate><TransactionTime>025101</TransactionTime><ECOMMInfo><MerchantIdentifier>111111111111</MerchantIdentifier><StoreId>11111</StoreId><TerminalId>11111111</TerminalId></ECOMMInfo><EndWIC>0</EndWIC><ProcessingMode>0</ProcessingMode><LanguageIndicator/></CloseTransactionRequest>
2024-07-25 11:12:03,039 INFO  : <GetAccountLookupRequest><POSID>11</POSID><APPID>01</APPID><CCTID>01</CCTID><ADSDKSpecVer>6.14.8</ADSDKSpecVer><SessionId>50</SessionId><HeaderMessage/><MessageLine1/><MessageLine2/><LookUpFlag>11</LookUpFlag><LookupType>AC</LookupType><TokenValidateFlag>Y</TokenValidateFlag><LookupPhone/><LookupSSN/><LookupZIP/><ProcessorToken>O1Y8eX+BMs2yRwwuTtW7wbQX+m2LLdNuOPGfid2qsTqE3Ov7Zr0cjcXFNebHFiJU</ProcessorToken><LookupAccount/><IDData/><DateOfBirth/><SubTransType>69</SubTransType><OrigTransactionIdentifier/><TransactionDate>07252024</TransactionDate><TransactionTime>111202</TransactionTime><ShowResponse>0</ShowResponse><SubCardType/><LanguageIndicator>00</LanguageIndicator><ClerkID>001039151</ClerkID><TimeOut>240</TimeOut></GetAccountLookupRequest>
2024-07-25 11:12:08,438 INFO  : <GetAccountLookupResponse><CCTID>01</CCTID><ResponseCode>20006</ResponseCode><POSID>11</POSID><Header/><LookupType>AC</LookupType><ProcessorResponseCode/><APPID>01</APPID><TransactionIdentifier>293242070623630502</TransactionIdentifier><ResponseText>PROCESSORDECLINED</ResponseText></GetAccountLookupResponse>
2024-07-25 11:12:09,203 INFO  : <CloseTransactionRequest><POSID>01</POSID><APPID>02</APPID><CCTID>01</CCTID><ClerkID>111</ClerkID><CloseReasonCode>TRANSACTION_COMPLETE</CloseReasonCode><ADSDKSpecVer>6.10</ADSDKSpecVer><SessionId>12345</SessionId><OrigAurusPayTicketNum/><OrigTransactionIdentifier/><InvoiceNumber/><TransactionDate>10182023</TransactionDate><TransactionTime>025101</TransactionTime><ECOMMInfo><MerchantIdentifier>111111111111</MerchantIdentifier><StoreId>11111</StoreId><TerminalId>11111111</TerminalId></ECOMMInfo><EndWIC>0</EndWIC><ProcessingMode>0</ProcessingMode><LanguageIndicator/></CloseTransactionRequest>
2024-07-25 11:12:17,870 INFO  : <GetAccountLookupRequest><POSID>11</POSID><APPID>01</APPID><CCTID>01</CCTID><ADSDKSpecVer>6.14.8</ADSDKSpecVer><SessionId>50</SessionId><HeaderMessage/><MessageLine1/><MessageLine2/><LookUpFlag>11</LookUpFlag><LookupType>AC</LookupType><TokenValidateFlag>Y</TokenValidateFlag><LookupPhone/><LookupSSN/><LookupZIP/><ProcessorToken>O1Y8eX+BMs2yRwwuTtW7wbQX+m2LLdNuOPGfid2qsTqE3Ov7Zr0cjcXFNebHFiJU</ProcessorToken><LookupAccount/><IDData/><DateOfBirth/><SubTransType>69</SubTransType><OrigTransactionIdentifier/><TransactionDate>07252024</TransactionDate><TransactionTime>111216</TransactionTime><ShowResponse>0</ShowResponse><SubCardType/><LanguageIndicator>00</LanguageIndicator><ClerkID>001039151</ClerkID><TimeOut>240</TimeOut></GetAccountLookupRequest>
2024-07-25 11:12:23,395 INFO  : <GetAccountLookupResponse><CCTID>01</CCTID><ResponseCode>20006</ResponseCode><POSID>11</POSID><Header/><LookupType>AC</LookupType><ProcessorResponseCode/><APPID>01</APPID><TransactionIdentifier>291242070625131003</TransactionIdentifier><ResponseText>PROCESSORDECLINED</ResponseText></GetAccountLookupResponse>
2024-07-25 11:12:24,125 INFO  : <CloseTransactionRequest><POSID>01</POSID><APPID>02</APPID><CCTID>01</CCTID><ClerkID>111</ClerkID><CloseReasonCode>TRANSACTION_COMPLETE</CloseReasonCode><ADSDKSpecVer>6.10</ADSDKSpecVer><SessionId>12345</SessionId><OrigAurusPayTicketNum/><OrigTransactionIdentifier/><InvoiceNumber/><TransactionDate>10182023</TransactionDate><TransactionTime>025101</TransactionTime><ECOMMInfo><MerchantIdentifier>111111111111</MerchantIdentifier><StoreId>11111</StoreId><TerminalId>11111111</TerminalId></ECOMMInfo><EndWIC>0</EndWIC><ProcessingMode>0</ProcessingMode><LanguageIndicator/></CloseTransactionRequest>
